"","logFC","logCPM","PValue","FDR"
"YOR213C",0.52873168789608,4.89782018963157,0.014305680125914,0.0200394671650173
"YLR452C",-0.365092024361333,5.18030620195616,0.0143944749070713,0.0201590788225185
"YHR211W",0.319509779279431,5.63304566724047,0.0144728679739748,0.0202640699957427
"YNL099C",0.327724284032001,5.91400152503333,0.0145778783751738,0.0204062707229486
"YJL105W",0.668180515379568,3.88647595644873,0.014691495202218,0.0205604487018742
"YLR003C",0.616221694900653,3.96497082693285,0.014807612394936,0.020718052149642
"YDR249C",0.7182948528154,4.0098239767799,0.014813974121452,0.0207220531623243
"YNL122C",0.675601179668288,4.29084165612239,0.0148261647093557,0.0207342038726679
"YPL252C",-0.281586632997584,5.99844939362528,0.0148438610844527,0.020754046795063
"YJR155W",0.360184355071396,5.37108403413257,0.014853075629159,0.0207620242139697
"YML007C-A",2.67388426795231,1.5734204711133,0.0148906724476939,0.0208096619917348
"YHL006C",0.611840673686146,4.16426183568436,0.0149292252847864,0.0208586129893934
"YLR187W",0.417952390630496,5.21265166073769,0.0150113847707556,0.0209684522399813
"YBL028C",0.602421771911915,4.06108699046765,0.0152319276424402,0.0212714930045595
"YDR075W",0.56937889165615,4.49533701353324,0.0152973711111598,0.0213578444702059
"YCR060W",0.335867574291218,5.49446801147701,0.0153769447583352,0.0214638787768505
"YEL042W",0.19384950294948,7.28087356086041,0.0154041940265488,0.0214968434092192
"YLR028C",0.1063902083347,8.81600697522616,0.0154396267083513,0.0215412099111801
"YNL322C",0.141950826395118,8.17327360531643,0.0154776091460882,0.0215891120503074
"YDR313C",0.43935688785872,5.20934674378951,0.0155384436602618,0.0216688595658188
"YGR074W",0.335462447703269,5.80027923927418,0.0155655964544394,0.0217016103253813
"YFR034C",-0.27098865944651,5.98723954923075,0.0155980313828657,0.0217417082903219
"YCR084C",-0.138484218921659,7.89498667771224,0.0157182288307591,0.0219040885519552
"YGR170W",0.263297869232411,6.66752090641587,0.015818167532003,0.0220381674798356
"YFR049W",0.287243165045111,6.16834887702304,0.0158528535085068,0.022081293363897
"YCR071C",0.423225374772244,5.11265572486081,0.0159558589838742,0.0222195381519378
"YDL136W",0.0922838475142325,9.09835073457059,0.0162046133788061,0.0225606346735049
"YOR361C",0.132339839579367,8.01914294456454,0.0165451255339955,0.0230292890577867
"YKL006W",0.0605423248237143,10.2507080326677,0.0166568302880435,0.0231793191002712
"YNL288W",0.226829924349542,6.83835190114521,0.0167824367788808,0.0233486194264373
"YMR230W-A",1.82378607778217,1.82966986316665,0.0168090277959103,0.0233801169413261
"YLR284C",0.417278267696646,5.31161415531542,0.0169461930008514,0.0235610389240086
"YDR184C",0.775571657043436,3.62196725365101,0.0169470646713842,0.0235610389240086
"YDL105W",0.552919223417496,4.15078311648768,0.0169666873168515,0.0235827786830656
"YHR108W",0.140986251114581,7.78275857867352,0.016975287056246,0.0235891905852061
"YGL015C",3.48572702024196,1.21100499876498,0.0170404361785899,0.023674163153021
"YGL194C-A",1.05860770631267,2.79551530830975,0.0171329811632483,0.0237971477800329
"YGL211W",0.261497441978483,6.05630681214859,0.017214773994634,0.0239051437986974
"YER033C",0.31970750905045,5.48450085185261,0.0172741564452833,0.0239819764633367
"YPL144W",0.602519834457318,4.25435258803607,0.0172966759945617,0.024005312718237
"YOR219C",0.219394956932423,6.70606671185566,0.0172990795049117,0.024005312718237
"YCL008C",-0.19356063795178,6.91476814294746,0.0175247337294677,0.0243127431365207
"YFL065C",3.47810172493658,1.2109193911621,0.0175406282353643,0.024329089842628
"YMR279C",-0.618558902248048,4.15364077895975,0.01766804621098,0.024500077204211
"YJL108C",0.290068263559453,5.83454063811851,0.0177956203709271,0.0246712009687853
"YDR472W",0.330262486139579,5.44941731469494,0.0179246745234551,0.0248425352781375
"YOL063C",0.318433455126252,5.97066282880524,0.0179276027780374,0.0248425352781375
"YAR002W",0.29829130619585,6.31907583634231,0.0180278204345162,0.0249755592392958
"YLR409C",-0.305739116872888,5.5452740342036,0.0180910357510814,0.0250572702572913
"YER093C",0.311614242711862,5.89601520589383,0.0181922646908562,0.0251915820678202
"YML108W",0.810657009782349,3.5627342465613,0.0186489051232551,0.0258178688849557
"YNL286W",0.386202707169734,5.07471286469622,0.0186567166783228,0.0258226415404997
"YIL075C",0.112548804103822,9.34529887670518,0.0187223511729317,0.0259074256057616
"YDL102W",0.303081452311356,5.57685097789225,0.0188423271477792,0.0260673485465068
"YJR046W",-0.270391250925214,5.79336049115127,0.0189120466653564,0.0261576858622987
"YKL053C-A",0.275308503261811,6.02020840726144,0.018970561654382,0.0262324873355874
"YJL077W-B",1.66534507764782,1.95810545008296,0.0190483817400563,0.0263339426999797
"YOR307C",0.405236016760573,5.11989198201169,0.0190690291586776,0.0263563292529538
"YGR021W",0.287770809971709,6.31879136836297,0.0191159120206591,0.0264149582966464
"YBL112C",0.259747253439807,6.36995988332932,0.0191367238709448,0.0264375426440299
"YPR176C",0.317383160704106,6.03283523787456,0.0192124758202982,0.0265359989329376
"YLR285C-A",0.709806136635715,3.85407434293602,0.0193047869104611,0.0266572751806763
"YCR020W-B",0.910982423491769,3.04701423926706,0.0193872175887074,0.026764854519921
"YLR405W",0.399004099070904,5.32667471295387,0.0194299872353458,0.0268176427505344
"YDR106W",1.28664153863911,2.35760982930731,0.0195022822159928,0.0269111482910517
"YHR111W",0.315413578740172,5.95174381391649,0.0196414195820598,0.0270968243569708
"YBL057C",0.228821412652258,6.61897710184041,0.0196693804430076,0.0271290732124186
"YHR212W-A",1.29750147940452,2.23634171664973,0.0197077860488264,0.0271757096366595
"YNR030W",0.281086833281394,6.15415010084881,0.0198735647211355,0.027397922286803
"YCR101C",1.4001377118458,2.15824693298551,0.0199595665242452,0.0275100757335101
"YER169W",0.262079065892739,6.0186465654002,0.0201406548317539,0.0277532032229828
"YBR108W",-0.218051058852487,6.8808875431522,0.0204273917270849,0.0281417641092344
"YNL187W",-0.514330956420118,4.07029353532698,0.0206128855394254,0.0283856670518662
"YLR048W",-0.0740928131452641,10.0435269814492,0.0206140292921868,0.0283856670518662
"YGL068W",-0.19659342063755,6.76445377688912,0.0206282012902658,0.0283985730652636
"YPL180W",0.29988863527389,6.0881907743713,0.0207006141825491,0.028491633895823
"YDR146C",0.320520498834675,5.82795190992163,0.0207219737313972,0.0285136475694863
"YER126C",-0.2803232211765,5.78293946920026,0.0207262461038297,0.0285136475694863
"YCR020C-A",0.601910117884451,4.47886106816583,0.0207575998585719,0.0285501437385332
"YDR160W",0.270634583996776,6.05700193436788,0.0207841948146258,0.028580079181534
"YMR182C",-0.336848346691765,5.22575702118468,0.0208263410383142,0.0286313800937977
"YFR032C-B",1.4191293816105,2.31010501217452,0.0208400986210591,0.028643638453149
"YFR009W",0.14636367331422,7.80150659579069,0.0210592174835579,0.0289380840339555
"YIL109C",0.119259340054145,8.42877126146302,0.0210989087190428,0.0289858934038951
"YOR241W",0.26784606304728,6.46175373570073,0.0214202388079411,0.0294205090590964
"YNL146C-A",1.28563157963056,2.46950163028385,0.0214730065384802,0.0294861405635153
"YNL151C",0.256697421375909,6.41937072716554,0.0217153141955799,0.0298119522262753
"YBR182C",0.782906269032022,3.33365052992885,0.0217531078649013,0.029856910052568
"YDL101C",0.42121307739687,4.97958978108226,0.0217598526396773,0.0298592412033791
"YOL151W",0.30057115745773,5.89184951965092,0.0218315124622676,0.0299506281565586
"YIL108W",0.19963274317376,6.85046312363946,0.0220147189693688,0.0301949680439859
"YGL235W",-1.51010440733765,1.89602928553856,0.0221426699370894,0.0303634248013345
"YJL193W",0.574929465466285,4.46292609049649,0.0222244928252587,0.0304685644223947
"YBR223C",0.306225691626223,5.59452504010334,0.0222756296522483,0.0305315961668643
"YKL172W",-0.181039290656166,6.95528645492422,0.0223938120053296,0.0306864718933615
"YIL003W",0.366607081299979,5.09570475605492,0.0226204850337579,0.0309899073731756
"YDR312W",0.452401734431088,4.55763108959901,0.0229020570503234,0.0313683961960101
"YHR193C",-0.0636105448048519,9.96242285365002,0.0229160950310337,0.031380359708083
"YMR268C",0.807118204472506,3.81263182718903,0.023017560058827,0.0315108630447156
"YER151C",0.269168700002401,6.59842667289481,0.023022048494559,0.0315108630447156
"YOR071C",0.31485480458513,5.63789981738429,0.0230650878365677,0.0315624710289017
"YLL062C",0.530487874874523,4.4687554568164,0.0231551750703579,0.0316784210153313
"YJL037W",1.53724925937689,2.23617116290045,0.0232433718944677,0.031791731738226
"YGR075C",0.439176300963919,4.7509080204878,0.0233781963814733,0.0319687515574712
"YHR201C",0.214005851468023,6.53859254638585,0.0234301609126215,0.0320324080683875
"YMR079W",0.245101143772093,6.50151979077559,0.0234502016168377,0.0320524007777382
"YER174C",0.305413031515042,5.91199885870127,0.0234872798839189,0.0320956662986485
"YJL179W",0.49321521486996,4.42501946195463,0.0239135008826291,0.0326705575438736
"YOL064C",0.166940624382734,7.2396038015681,0.0239230074963197,0.0326714676990665
"YML022W",-0.18661707798992,7.008521179777,0.0239252103329483,0.0326714676990665
"YKL205W",0.326780116085895,5.62327977314242,0.0239958659680488,0.032760392001141
"YER128W",0.899394240541421,3.15776143613949,0.0240617935449434,0.0328428217774925
"YHR102W",0.241826836100877,6.28721733520447,0.0241054359161424,0.0328948026558612
"YJL216C",0.533466426613433,4.41376170276515,0.0242267911660802,0.0330527837974859
"YER156C",-0.15896582763681,7.3299270514562,0.0243928125539674,0.0332716163858518
"YHR021C",0.0825345223370612,9.22061162490363,0.0244754613068475,0.0333766546560536
"YLR031W",1.11499430368418,2.57321515892529,0.0245469355234953,0.0334664095604889
"YJR138W",0.332335432864996,5.54189727735433,0.0245553744820088,0.0334702029048713
"YOR268C",2.01345754185903,1.65143228105131,0.0246382369336478,0.0335754140802382
"YML120C",0.163272730320461,7.40728008506425,0.0250154184214276,0.0340815636195228
"YGR057C",0.553193160574011,4.38589077563445,0.0251723606970972,0.0342874903878278
"YLL036C",0.242461571135649,6.38764811467816,0.0252522786810418,0.0343884310600056
"YGR084C",0.330573071970321,5.51566818922714,0.025377076352585,0.0345504281588232
"YIL177C",-1.41065140290225,2.1599815034296,0.0254262742273132,0.034609446653557
"YOR296W",0.454613341863627,4.73318604975668,0.0254340520459332,0.0346120712869794
"YMR154C",0.471857770922126,4.60232736150471,0.0255089202975779,0.0347059741091672
"YGL183C",2.57990691219487,1.53278832927704,0.0256052518701963,0.0348290288082648
"YNL153C",0.229004420320483,6.8143443581283,0.025643171550036,0.0348725916022899
"YGR029W",0.290532544791142,6.03112659146166,0.0256635972987944,0.0348923495443398
"YLR161W",2.58036706136185,1.53282069615662,0.0257201837394155,0.0349612513636852
"YLR159W",2.58036724815514,1.53282069615662,0.0257270182964451,0.0349625097060326
"YLR156W",2.58036779843681,1.53282069615662,0.025747242987494,0.0349819602197479
"YML039W",-0.959260308133562,3.22442616806227,0.025815401850646,0.0350665134872067
"YMR217W",-0.104842119711101,8.50262932695511,0.0262569514696615,0.0356581092141352
"YOR335C",0.115184133773605,8.61890936081788,0.0263293775448674,0.035748262260895
"YGL070C",0.341870351919345,5.33297665965939,0.0264779935017235,0.0359417957214264
"YML068W",0.312317275617594,5.46286489756859,0.0264961494271761,0.0359581917799543
"YHR218W",0.866165348145156,3.5919028623764,0.0266566336736036,0.036167691228322
"YBR191W",-0.0553591349537823,10.4228289035545,0.0267688241979357,0.0363115847728532
"YFL064C",-2.02388392946311,1.5334658830886,0.0272399629276144,0.0369422096361894
"YMR035W",0.338917042022099,5.24459114205968,0.027287310438116,0.0369979413066756
"YER045C",0.253756692677386,6.17651102885863,0.0273101732124,0.0370204570212534
"YBL111C",-2.21692483145788,1.44848817121149,0.0274140885498124,0.0371528085087586
"YPL209C",0.688178747148468,3.44738393042906,0.0275508323480239,0.0373295798038143
"YDR239C",0.41926502603835,5.17754146376598,0.0276535642903293,0.0374523502431748
"YBR141C",0.578889640473829,3.99523494431293,0.0276541014386396,0.0374523502431748
"YMR288W",0.324849146364359,5.31198881287175,0.0277058430502866,0.037513838290285
"YIR036C",0.180837924211821,7.21711014551427,0.0277450875424108,0.0375583809170544
"YKL166C",0.435326383088114,4.71986685323788,0.0277808992662804,0.0375982573098309
"YMR184W",0.434835440867903,5.25015819520704,0.0278032783448903,0.0376199400792856
"YDL077C",0.307349038587009,5.70589382430915,0.0278714411966142,0.0377035476818395
"YOR279C",0.450123117111556,4.65060713707142,0.0279090694184559,0.0377458202854865
"YGR038W",0.345028178829893,5.533723720576,0.0279546055743887,0.0377987662668322
"YIL096C",0.637856413619925,3.70685020607921,0.0281005710623278,0.037987452359103
"YPL087W",-0.172107218849427,7.04193430034181,0.0281815425340457,0.0380882108665939
"YDL031W",0.276620870305911,6.06006941023064,0.0282305490020703,0.0381457315472139
"YMR113W",0.32756062276506,5.57179724756271,0.0282517897957347,0.0381657169455165
"YKR006C",0.271363965880759,5.78333312156759,0.0283398962977131,0.0382760023724192
"YDL190C",0.190359755903738,6.88863734751237,0.0284050175313379,0.0383538557143527
"YNL116W",0.332883826577795,5.26037684726016,0.0284105035653216,0.0383538557143527
"YIL043C",0.0946716339982327,8.72795066963545,0.028417888099301,0.0383550738785501
"YDR341C",0.119369730733185,8.07109714886882,0.0284969174171204,0.0384529670141622
"YPL258C",0.483765628571442,4.41953004503618,0.0285804592504617,0.0385569031885503
"YDL134C",0.128425011395723,7.90721475021642,0.0285969410886123,0.0385703442948071
"YLR293C",0.0881530860792453,9.49337607840257,0.0286138966781743,0.038584418105004
"YNR061C",0.250221413976014,6.06004432142015,0.0287720640024412,0.0387888591256424
"YBR240C",0.671494606415844,3.82918408831282,0.0288348178248477,0.0388646052550396
"YPR164W",0.29364598374288,5.51609449342911,0.0288801646758798,0.038916860484441
"YKL129C",0.167611382950699,7.25209319496003,0.0290787403018007,0.0391755251288148
"YLR272C",0.355685363251341,5.08897254443303,0.0291178306680791,0.0392192588351978
"YNL210W",1.28945183541644,2.23632919439936,0.0293237848191463,0.0394876729119
"YLR397C",-0.286847063639352,5.47448680736679,0.0293394331429147,0.0394928137439523
"YCR047C",0.347069862313461,5.6926089493726,0.0293409513635988,0.0394928137439523
"YNL020C",0.251441998649939,6.22801964900378,0.02939659759733,0.0395499652543528
"YNR049C",0.322777454005542,5.67299458741091,0.0293967799879404,0.0395499652543528
"YER185W",0.950292192416347,2.87888364364099,0.0295078042735256,0.0396903109539557
"YDL202W",0.303780681428154,5.55441472102415,0.0295846404827563,0.0397846176673793
"YNL172W",0.302237865890765,5.58440561296201,0.0296664738004996,0.0398855999721782
"YDR441C",0.397629816338393,5.23500597069512,0.0297239525453589,0.0399537999116057
"YGR221C",0.383785824267443,5.48068885866507,0.0298221825063571,0.0400736755784314
"YDR381W",0.145870591048595,7.58713727227118,0.0298266802851803,0.0400736755784314
"YJR140C",0.296025238612983,5.64033070168206,0.0298430012331962,0.0400865013159641
"YNL127W",0.308202398990051,5.62640481577545,0.0298831604474221,0.0401313346271894
"YIR012W",-0.210305631656896,6.65242911486332,0.0299454756637835,0.0402058950539158
"YGR035W-A",0.768178933089444,3.41422163829917,0.0300315891270039,0.0403123668022872
"YDR282C",0.504631546458303,4.31567676216137,0.0300427860561117,0.0403182501914295
"YNL323W",0.249631045278519,6.12763276955163,0.030144128009451,0.0404450805968076
"YCR043C",0.345581370818543,5.43576707042068,0.030348464737926,0.0407100126625046
"YMR096W",-0.297184558662,5.38279108493598,0.0304605826369468,0.0408511485636478
"YOR077W",0.471933709368753,4.58723329430046,0.0305000825885856,0.0408948535410517
"YDR069C",0.312954928844108,5.35927806138379,0.0306142566893726,0.0410386399707788
"YLR291C",0.279667824019885,5.91559340823692,0.0308654124498825,0.0413659446129003
"YBL103C",0.258108348354146,6.13825941881036,0.0310360964635857,0.041585276896521
"YKR056W",0.434407532449344,5.06048156865906,0.0313589427476382,0.0420083459899876
"YIL137C",0.193525148798756,6.81237889426837,0.0315409588886622,0.0422426106256709
"YJL046W",0.392337715739821,4.7065171675395,0.0315970189927599,0.0423081152704595
"YHR059W",0.448814453761801,4.41414163089989,0.0317184323286289,0.0424610778480763
"YER165W",-0.0795291652588882,9.1958526246571,0.0318302816440305,0.0426011708861634
"YBL092W",0.0650565578704691,10.809647410653,0.0320318719496967,0.0428612813944721
"YJR024C",0.223107994176699,6.23329218121474,0.0322203906746502,0.043103787389081
"YBL054W",-0.594525790613382,4.11931128780511,0.0322379437182504,0.0431175210173797
"YHR118C",0.417509692008081,4.83682081831812,0.032313945775663,0.0432094050066888
"YDR240C",0.613014968893595,4.24177210881345,0.0325127246495525,0.0434653844896978
"YIL164C",-0.310528789317393,5.26914898798834,0.0332226384686845,0.0444044164940606
"YMR092C",0.141842031648096,7.55592360128833,0.0334914177091142,0.0447535498159053
"YKL010C",0.204358429843992,6.61707694623514,0.0335570336140941,0.0448311058691792
"YBR298C-A",3.31409762007681,1.15859291573064,0.033565069017643,0.0448317185953485
"YOR264W",0.265796959739587,6.18610487754338,0.0336531525336258,0.0449392244507931
"YGL097W",0.161671504716255,7.19060985355945,0.0338043729294804,0.0451309735161858
"YJL126W",0.402665294760631,4.62183383722152,0.034085759139202,0.0454963764553707
"YOL067C",-0.417942584361107,4.80165884850037,0.0342397587534238,0.0456916221344179
"YIL061C",0.434276818699145,4.44150178063449,0.0342624291074005,0.0457115655081147
"YLR073C",-1.04362913416123,2.21163120198617,0.0344731772758131,0.0459823692382747
"YHR168W",0.410135174844936,4.98736900178491,0.0345354964119888,0.046055112073414
"YGL059W",0.281989151515738,5.48458085073417,0.0347842539329768,0.0463763926366435
"YKR060W",0.682767966989032,3.52194997706237,0.0349267597252495,0.0465558993679435
"YDR065W",0.664614080444919,3.72468801094272,0.0353184608766629,0.0470674173439672
"YLR297W",0.555376745183988,3.92634194403472,0.0356766673518628,0.0475340780727251
"YGR275W",0.274721677171172,6.08272076936113,0.035838987971257,0.0477395974394254
"YOR242C",1.1962884537091,2.31024942782178,0.0358762852956335,0.0477785235413602
"YNL229C",0.203713015264603,6.86932941755937,0.0359698435155248,0.0478923411524213
"YGR175C",0.111851957062427,8.16247358451532,0.0360644212475429,0.0480074646842995
"YHL044W",0.60856646481936,4.36246237398461,0.0362011456047101,0.0481786276525123
"YNL094W",-0.166972448722659,7.06223276181705,0.0362699606495291,0.048259356231901
"YBR282W",0.325089578551303,5.13393931430001,0.036326691507154,0.0483239733920481
"YML112W",0.449423017769512,5.00929545456451,0.0363532993259078,0.0483484990135752
"YBL100W-A",1.25315152214105,2.07595568789711,0.0364605211018528,0.0484802030021715
"YIR024C",0.432942071373,4.76425630669958,0.0365234525592561,0.048552969847926
"YML021C",0.296183946571933,5.46017371400243,0.0367100132225823,0.0487900153274976
"YMR117C",1.02684137216256,2.7782399144694,0.0367343932388123,0.0488114540296547
"YGR271C-A",0.623483478024507,3.73374005065873,0.0370768971187802,0.0492555007300903
"YLR437C",0.21128976167633,6.5707344732411,0.0371348446269056,0.0493214086773065
"YER184C",-0.373950132126408,4.75373445004472,0.0372108322254865,0.0494112419834388
"YGL215W",0.171877860922599,7.1389454740706,0.0373942074035767,0.0496436000015623
"YCR011C",0.133332784566644,7.63484444411424,0.0374095980263237,0.0496528917724893
"YIL020C",-0.408062680444444,4.62922306883318,0.0376925281090626,0.050017198659189
"YGR209C",0.100121551635592,8.40181942579489,0.0377441172174798,0.0500744263622932
"YOR130C",0.315760421118708,5.90898798116763,0.037941548934173,0.0503250717425469
"YBL059W",0.609879334677625,4.20374690994158,0.0385520427821739,0.0511233610807089
"YDL185W",0.0661247177713545,9.60681404749211,0.0388629671083309,0.0515241264575385
"YPL036W",0.649545469417657,3.77800292024143,0.0390196797502515,0.0517203057979924
"YBR255W",0.256682702480421,5.94952484226871,0.0391512634868917,0.0518830965401878
"YCR028C",0.275722524280945,5.77931007794125,0.0393159608506946,0.0520896865995432
"YDR393W",0.303276428012992,5.37094119858949,0.0395137902700211,0.0523400709710577
"YFR012W",1.91999666146642,1.61295490614492,0.0395903103076298,0.052429692500055
"YGL106W",0.128064676193027,7.9260024217084,0.0396747335626288,0.052529737858598
"YCR087C-A",-0.231943083790351,6.29137273504754,0.0398214906573013,0.0527122506083337
"YKR083C",0.51752270624901,4.42488716577453,0.0400771728020958,0.053038835041378
"YGR065C",0.254754520646316,5.88579588018321,0.0401140138374783,0.0530757200081304
"YOL076W",0.39547562092959,4.67881372107439,0.0402247279084632,0.0532103096432768
"YJR122W",0.371875427130458,5.12343818349106,0.0403434753077353,0.0533554634322462
"YNL006W",0.246183349466843,6.2779346715858,0.04047889684639,0.0535155753394794
"YHR071W",0.124761843629732,7.86551295341012,0.0404826289030775,0.0535155753394794
"YGR018C",0.2449650996526,5.99617708868994,0.0409223259212935,0.0540847448014951
"YIL156W",0.226849761716137,6.16855275312756,0.0411347422146813,0.0543533429397654
"YPL152W",0.391701291432371,4.70616252785965,0.0416428623108783,0.0550124617757238
"YMR166C",0.368874008710703,5.05298200280607,0.0418507152808536,0.0552747058742881
"YLL046C",2.1242767779694,1.35779337395746,0.0420566125495581,0.0555342504922417
"YOR232W",0.158798880593702,7.00897450408126,0.0422953679175387,0.055837057556465
"YPL119C",0.380920398724052,5.08923309525111,0.0423275262606759,0.0558670472639793
"YBR140C",0.17788915919502,6.99285085786497,0.0424996259731304,0.0560768989639183
"YNL316C",0.394914245872091,4.7648317316666,0.0425054743709944,0.0560768989639183
"YDR422C",0.290607367422658,5.93940284323573,0.0426855344056415,0.0563018963616097
"YNL072W",0.327776759942607,5.31545220096622,0.0427477319322784,0.056371368362668
"YLR462W",-1.86972602527406,1.49162881409153,0.0429668409788819,0.0566476822798672
"YNL065W",0.390829454469346,4.71999603434838,0.0431210844292763,0.0568383730380994
"YLL038C",-0.421776902803191,4.39936569385639,0.0432949068906277,0.0570547804168918
"YCR032W",0.25145416683166,5.85942057940369,0.0434815532309294,0.0572879871893585
"YCR030C",0.189009296146008,7.16291037849058,0.0437290675106288,0.0575981542077881
"YOR388C",0.689511680685829,3.32197360061434,0.0437364385424357,0.0575981542077881
"YGL188C-A",2.47792068387401,1.49100581869348,0.043985313515386,0.0579130173721715
"YMR293C",0.510755610582875,4.6459406822858,0.0440163125305033,0.057940939097439
"YHL010C",0.271525630950251,5.57979490023868,0.0444104016921055,0.058446696355024
"YMR310C",0.367247897481678,4.733678278674,0.044608577780995,0.0586944529086385
"YJR129C",-0.517063929640758,4.17325561392767,0.0446715875061202,0.0587642915237246
"YGL081W",0.767407114617178,3.41413776321978,0.0448052518896239,0.0589270227674827
"YPL143W",-0.0560662946579856,9.91350421224446,0.0448822517289595,0.0590151741067229
"YPL274W",0.181495767141708,6.8570160958017,0.0449718085740939,0.0591197936753863
"YPR131C",0.346801771477186,5.15693215064132,0.0450245249569861,0.0591759471724759
"YCR007C",0.396559980817563,4.60227500041956,0.0451183466085673,0.0592860885815885
"YEL076C",-2.07033603473321,1.40408971773784,0.0451342060950523,0.0592937605382826
"YKL099C",0.429562829110147,4.57724076841453,0.0454577806887269,0.0597055911953822
"YDR470C",0.251796897959568,5.69664889357509,0.0456810548504532,0.0599855307479209
"YGL126W",0.14300315677363,7.85450308271356,0.0458287272164538,0.0601660925093759
"YPR192W",0.607516614443083,4.36832365522665,0.0459470597961575,0.0603080640669619
"YOR173W",-0.227763625934075,5.89336209841286,0.0460031127394506,0.0603682453047969
"YFR008W",0.442981464458176,4.31555600826552,0.046200852487179,0.0606022114834784
"YNR026C",0.238199253025216,5.81359450227103,0.0462018887953306,0.0606022114834784
"YLR223C",0.292127079331263,5.41671316674205,0.0462476195046152,0.0606487510214557
"YPL201C",0.910966618983663,2.63200081194637,0.046412709424691,0.0608517619467974
"YIL064W",0.248596175549837,5.74905640708582,0.0464938815004382,0.0609364640526545
"YOR319W",0.507140169181602,4.25447390277595,0.0464979102919951,0.0609364640526545
"YFR051C",0.102534236272687,8.21538006773228,0.046568893527304,0.0610159749780908
"YJL030W",0.353258045945688,5.45383299890848,0.0466708385547047,0.0611360087952596
"YOL062C",0.135936271151223,7.62190748523534,0.0466974694508353,0.06115735430292
"YGR071C",0.292937795626828,5.27285275030298,0.0469207640622099,0.0614361940597689
"YPL191C",0.410755468240059,4.47979451590934,0.0471291941935921,0.0616888422605379
"YLL028W",-0.261467842416907,5.81085201884227,0.0471345708737353,0.0616888422605379
"YPR202W",0.599061627711864,4.50520054701692,0.0473402415060433,0.0619443186623747
"YBR242W",0.311110734646497,5.2164548747955,0.0474486125944505,0.0620723945879645
"YFR021W",-0.225328217699717,5.92914889811866,0.047671301618321,0.0623499318469508
"YNR003C",-0.318854256363516,4.9004312127284,0.047732772192588,0.0624165332737113
"YMR014W",-0.333879655224835,5.37976668805179,0.0478205107050897,0.0625174462753017
"YCR018C",-0.427155930502978,4.21845988565786,0.0480327120220083,0.0627809933806545
"YMR287C",0.319207684289435,5.18082652855597,0.0480809112416112,0.0628301130337044
"YPL183C",0.335775106185749,5.04273615112022,0.0481212564098189,0.0628689499176194
"YHR187W",0.384401453780275,5.13371337869474,0.048442306417081,0.0632744209867258
"YLR245C",0.42356629806371,4.39745702300454,0.048547156641928,0.0633973793534071
"YGL041C-B",1.36670111692628,1.98845942729125,0.0485878445863894,0.063436512890041
"YGL044C",0.235404161723919,5.83040029107906,0.0487122553932351,0.0635849139999497
"YOR001W",0.252533699275554,5.55249369887082,0.0488627278099827,0.0637672607965742
"YMR104C",0.141661349551239,7.50277298425234,0.0489192694858833,0.0638269718959143
"YJL161W",0.419355640800173,4.66462269661658,0.0489884828927981,0.0639031863484758
"YPL029W",0.384085826139056,4.86606256274567,0.0490185236376788,0.0639282795600938
"YOR317W",0.117551863596647,7.94657111178645,0.0490715293320607,0.0639833052132664
"YDR279W",0.354793372983065,5.07852022236123,0.0492227118284923,0.0641662890260385
"YPL167C",0.319222215119418,5.30921931308961,0.0494898138613171,0.0645002706205756
"YKL095W",0.385581405739466,4.54761166547969,0.0497465199739293,0.0648205590587403
"YEL027W",0.0660482444569885,9.41366220839672,0.0498126290751455,0.0648924100038828
"YMR020W",0.215197487759486,6.56658638488337,0.050049516476034,0.0651866583730339
"YPR093C",0.249593480439757,6.04947680578379,0.0502335247934892,0.0654119203791979
"YNL061W",0.172079121081953,7.01154779548461,0.0502956256419007,0.0654783755606439
"YKL180W",0.0613378398548572,10.0914634463561,0.0503323703755664,0.0655117983968822
"YLR401C",0.222448264092782,6.02069364787267,0.0504315741834294,0.0656264843728507
"YLL007C",0.454003478934245,4.60729405939534,0.0505034233427811,0.0657055312047572
"YBL033C",0.137436994479188,7.394608751386,0.0506779124657954,0.0659180496944628
"YIL093C",-0.239146216428439,5.68111956839478,0.051390548433536,0.0668303022156555
"YKR081C",0.2156346309669,6.08038878427856,0.0515050153726114,0.0669644420917911
"YLR364W",0.664127505032624,3.26129654220924,0.0515342119788618,0.0669876828380768
"YDR185C",0.386490151174329,4.87018291271824,0.0516463834795319,0.0671187461120997
"YBR041W",0.175049465221893,6.89926884641885,0.0518646006442991,0.0673818182273087
"YDR352W",0.258620743706972,5.56239248253878,0.0518715872951481,0.0673818182273087
"YGL022W",0.0793411512163412,8.83977953488189,0.0519860371156786,0.0675156676061172
"YLR010C",0.64230819317314,3.45853463129447,0.0520412874579647,0.0675725911539998
"YJL172W",0.201832310891712,6.85193458271754,0.0520955828827215,0.0676282500915013
"YBL106C",0.296254555998785,5.24500406245353,0.0522501850895067,0.0678140700097853
"YHR055C",0.146928477136973,7.15076185921775,0.0524797043805457,0.0680970199165985
"YML078W",0.151407687924402,7.53980118774947,0.0528204374186397,0.0685241237022783
"YMR167W",0.287883799259725,5.27889508210455,0.052843202334819,0.0685386295955993
"YOR295W",0.509221829986304,3.81248588296464,0.0536510264380845,0.0695711425452873
"YIL004C",0.330555521392898,4.84573572341902,0.0537366412736502,0.0696668944820746
